,photo_id,density_10m,density_100m,density_500m
924,15541718379,21,282,302
925,15727618465,22,282,302
926,15725687551,20,283,302
927,15542756950,82,283,302
928,15542426087,82,283,302
929,15727617845,87,282,302
930,15107655534,86,282,302
931,15542756280,84,282,302
932,15703894566,6,280,302
933,15541705599,7,237,302
934,15541716969,11,281,302
935,15107654404,9,248,302
936,15108222173,10,246,302
937,15703893686,7,237,302
938,15729164322,6,235,302
939,15108221613,5,234,302
940,15542754780,9,251,302
941,15107653644,8,278,302
942,15703892996,8,278,302
943,15725684721,8,278,302
944,15542423547,7,278,302
945,15542753850,3,255,302
946,15542753490,3,255,302
947,15725683571,3,255,302
948,15729162312,78,283,302
949,15729162172,78,283,302
950,15725683221,78,283,302
951,15542422217,78,283,302
952,15542752410,78,283,302
953,15703891116,78,283,302
954,15542413877,78,283,302
955,15542752110,78,283,302
956,15542751940,78,283,302
957,15542167888,78,283,302
958,15108218733,78,283,302
959,15107650554,78,283,302
960,15725681741,78,283,302
961,15541712189,78,283,302
962,15703889886,78,283,302
963,15703889746,78,283,302
964,15727611755,78,283,302
965,15727611545,78,283,302
966,15729159832,78,283,302
967,15703888846,78,283,302
968,15541711169,78,283,302
969,15703888406,78,283,302
970,15727610375,26,273,303
971,15542165168,26,273,303
972,15542165038,26,273,303
973,15542748690,26,273,303
974,15542743570,26,273,303
975,15107647844,26,273,303
976,15542418457,26,273,303
977,15725679041,26,273,303
978,15542418057,26,273,303
979,15542417867,26,273,303
980,15108214993,26,273,303
981,15541709429,26,273,303
982,15542163748,26,273,303
983,15703886366,26,273,303
984,15542163358,26,273,303
985,15542163228,26,273,303
986,15725677891,26,273,303
987,15703885676,26,273,303
988,15541708229,26,273,303
989,15541708139,26,273,303
990,15727607745,26,273,303
991,15729154652,26,273,303
992,15542414777,26,273,303
993,15542414487,26,273,303
994,15108211863,26,273,303
995,15727604915,78,283,302
996,15729095671,12,1193,26409
997,15732558972,2,104,1218
998,15729086851,21,740,26878
999,15548900060,1,169,1637
1000,15548535498,8,131,3197
1001,15548493428,155,4576,30886
1002,15733872515,371,4960,28835
1003,15548959860,403,5070,25029
1004,15547871379,117,2408,23594
1005,15532948179,2,36,183
1006,15738639085,1,1,2
1007,15736790511,1,1,2
1008,15553292738,11,1361,10156
1009,15715196286,1,1,2
1010,15119125334,1,1,3
1011,15553910397,1,1,2
1012,15554327030,1,104,352
1013,15737221661,1,32,352
1014,15119233824,1,68,860
1015,15715464006,5,1345,39109
1016,15554353960,21,1362,38257
1017,15553389339,23,805,26350
1018,15119869503,3,253,16583
1019,15119863063,2,236,13959
1020,15740712882,7,1276,24271
1021,15119263704,7,847,28259
1022,15553603389,45,85,1216
1023,15555935458,422,7808,21331
1024,15122678593,11,99,158
1025,15556645698,11,99,158
1026,15556916887,11,99,158
1027,15122132524,11,99,158
1028,15718372496,11,99,158
1029,15556919907,11,99,158
1030,15557257580,11,99,158
1031,15743789882,4,6,53
1032,15740343061,4,6,53
1033,15740344061,1,6,54
1034,15556822108,4,6,53
1035,15743793982,1,2,31
1036,15740346591,1,6,9
1037,15743795792,2,3,16
1038,15742262165,2,3,16
1039,15557432640,3,4,15
1040,15122861743,3,4,15
1041,15122864543,1,1,11
1042,15740354061,2,6,9
1043,15557101067,1,6,9
1044,15743804232,3,6,9
1045,15720160796,860,7940,21524
1046,15560609559,1,59,6645
1047,15561630288,3,787,36529
1048,15750481272,2,8,9
1049,8215060940,124,8071,21715
1050,15726103776,2,33,2112
1051,15750300495,1,189,11792
1052,15570941159,641,11584,31972
1053,15571224769,19,283,302
1054,15571652288,19,283,302
1055,15572264950,19,283,302
1056,15137113824,19,283,302
1057,15755206441,19,283,302
1058,15755208091,19,283,302
1059,15571230009,19,283,302
1060,15757083575,19,283,302
1061,15571659198,19,283,302
1062,15571233209,19,283,302
1063,15137680033,19,283,302
1064,15573689327,89,2587,21892
1065,15578125468,18,69,71
1066,15577956439,143,2431,23669
1067,15764275665,165,7855,21640
1068,15147407144,1,1,3
1069,15147570843,1,29,466
1070,15771504035,96,4667,24789
1071,15592129759,5,49,1002
1072,15779528622,3,356,1003
1073,15158005374,9,447,1009
1074,15776091691,4,569,1016
1075,15158006764,9,447,1009
1076,15592808557,9,447,1009
1077,15158531593,9,447,1009
1078,15592544438,3,25,1009
1079,15776096251,3,356,1003
1080,15593163090,1,301,1007
1081,15472403230,1,1,151
1082,15159843254,3,3,3
1083,15597738527,1,1,2
1084,15600703940,1,296,20649
1085,15786112955,43,3276,36360
1086,15762630316,3,22,795
1087,15604008410,1,1,29
1088,15169054694,3,22,795
1089,14596437501,4,230,12507
1090,15792276002,2,198,2732
1091,15794199182,2,34,1735
1092,15607543678,7,25,1429
1093,15791600241,1,1,1
1094,15175749113,1,34,5144
1095,15796751352,31,478,8697
1096,15771502176,3,104,7208
1097,15610331330,3,2052,8494
1098,15610327620,81,1869,8819
1099,15609754508,3,83,5109
1100,15796726732,3,104,7208
1101,15175715293,12,740,8131
1102,15610421230,181,4553,31420
1103,15176682844,18,1290,27299
1104,15612348309,1,1,1
1105,15612433269,1,10,719
1106,15612827238,1,1,1
1107,15613393210,1,1,1
1108,15774547926,1,1,1
1109,15613391310,1,1,1
1110,15796553631,1,1,1
1111,15179891663,178,4727,24761
1112,15777081356,1,4,63
1113,15181619663,83,7856,21707
1114,15778356786,20,1359,24805
1115,15182924483,3,340,9784
1116,15616633939,2,271,9172
1117,15618551217,1,9,781
1118,15184885263,2,4,7
1119,15620508338,1,1,47
1120,15783212456,13,306,8225
1121,15187653363,42,583,19366
1122,15807229885,1,24,892
1123,15805436291,2,30,1809
1124,15622389237,63,1193,11281
1125,15622882418,2,372,8413
1126,15624711167,21,784,21930
1127,15626487227,25,715,12132
1128,15812515895,1,5,57
1129,15192566114,1,7,54
1130,15814099232,1,1,7
1131,15193105433,1,2,30
1132,15812580295,1,3,80
1133,15814173282,1,16,190
1134,15812617395,6,16,190
1135,15627223958,6,16,190
1136,15627243998,6,16,190
1137,15788982916,6,16,190
1138,15810782281,6,16,190
1139,15627490197,6,16,190
1140,15626891549,20,866,2332
1141,15192830844,2,101,159
1142,15193355043,2,102,159
1143,15626992829,11,97,158
1144,15192856944,4,96,159
1145,15810929101,8,96,159
1146,15192872664,6,105,159
1147,15192885374,8,108,158
1148,15627444538,4,34,159
1149,15627468758,4,34,159
1150,15627481718,4,33,159
1151,15789219496,15,90,157
1152,15789233396,1,84,159
1153,15192956434,15,90,157
1154,15812927315,4,74,156
1155,15627124319,4,74,156
1156,15814511202,4,74,156
1157,15627773967,4,74,156
1158,15814536452,5,96,158
1159,15627578008,12,97,159
1160,15812992435,1,93,162
1161,15813009405,13,97,158
1162,15193585993,3,96,159
1163,15811151431,12,97,158
1164,15627237349,2,81,158
1165,15796995776,1,1,1
1166,15815897855,15,1562,25176
1167,15818335981,1,1,1
1168,15200253854,1,1,1
1169,15201114653,4,2403,24623
1170,15635374009,13,105,16193
1171,15639098178,236,12077,31027
1172,15826065392,465,9938,31221
1173,15800860476,465,9938,31221
1174,15638700389,465,9938,31221
1175,15639670330,465,9938,31221
1176,15824518975,465,9938,31221
1177,15639673240,252,11710,32135
1178,15639105418,252,11710,32135
1179,15822632741,800,11412,30983
1180,15205091123,800,11412,30983
1181,15639108178,800,11412,30983
1182,15204553184,800,11412,30983
1183,15638709659,800,11412,30983
1184,15639679670,27,6600,30240
1185,15800872716,1,790,26460
1186,15826079342,1,270,12794
1187,15639114248,604,10466,31073
1188,15800876876,27,6600,30240
1189,15639685910,161,4812,29747
1190,15638717729,93,1279,38270
1191,15800880266,161,4812,29747
1192,15639119368,122,4747,24807
1193,15639690470,87,2430,23945
1194,15826088832,47,1257,19637
1195,15639363207,16,2240,19368
1196,15639124298,409,7761,21206
1197,15800886896,409,7761,21206
1198,15204571904,409,7761,21206
1199,15638728129,409,7761,21206
1200,15824545645,409,7761,21206
1201,15639132258,113,1625,20118
1202,15204579424,10,1694,20735
1203,15638735519,10,1694,20735
1204,15822662791,14,664,25850
1205,15826104862,239,4837,29791
1206,15638739909,239,4837,29791
1207,15824556555,5,754,25236
1208,15800904326,3,718,24687
1209,15205126653,16,1949,29572
1210,15638744299,1,65,731
1211,15638745399,3,72,493
1212,15639385397,5,61,403
1213,15800908686,5,61,403
1214,15638748089,5,61,403
1215,15822675111,5,61,403
1216,15800911536,5,61,403
1217,15639390937,21,284,725
1218,15204596744,21,284,725
1219,15822679721,21,284,725
1220,15204598404,2,67,564
1221,15639724600,1,68,609
1222,15639726300,2,32,608
1223,15204602084,35,1264,11381
1224,15205142323,17,1042,10775
1225,15639159138,97,7782,32334
1226,15639161578,93,1279,38270
1227,15800926516,38,929,36655
1228,15822691251,45,716,11573
1229,15639164298,88,1242,11263
1230,15826131442,16,133,24455
1231,15639736490,5,194,12416
1232,15639738340,81,10269,30409
1233,15801768076,3,198,2715
1234,15642018369,30,4570,24427
1235,15642959647,4,319,5593
1236,15642706928,6,394,7695
1237,15645657370,14,636,16828
1238,15808875256,69,804,18055
1239,15834852145,10,671,16944
1240,15833772171,27,93,397
1241,15650792340,27,93,397
1242,15837194372,27,93,397
1243,15650204068,27,93,397
1244,15835631095,27,93,397
1245,15833766071,27,93,397
1246,15811986176,27,93,397
1247,15811984766,27,93,397
1248,15650487897,27,93,397
1249,15650195608,27,93,397
1250,15835622035,27,93,397
1251,15216195923,27,93,397
1252,15650776950,27,93,397
1253,15650480277,27,93,397
1254,15216191763,27,93,397
1255,15650773340,27,93,397
1256,15650186428,27,93,397
1257,15811971266,27,93,397
1258,15650183478,27,93,397
1259,15835610775,27,93,397
1260,15650766860,27,93,397
1261,15837170252,27,93,397
1262,15650764230,27,93,397
1263,15650177438,27,93,397
1264,15837167342,27,93,397
1265,15877403265,134,1782,25313
1266,15875413621,134,1782,25313
1267,15255139944,134,1782,25313
1268,15876749132,134,1782,25313
1269,15691631697,134,1782,25313
1270,15690083050,134,1782,25313
1271,15875412461,134,1782,25313
1272,15689882648,134,1782,25313
1273,15877401565,134,1782,25313
1274,15691383419,134,1782,25313
1275,15689882008,134,1782,25313
1276,15851587256,134,1782,25313
1277,15691382819,134,1782,25313
1278,15255135024,134,1782,25313
1279,15876747032,134,1782,25313
1280,15876747002,134,1782,25313
1281,15257741253,134,1782,25313
1282,15877400455,134,1782,25313
1283,15876746872,134,1782,25313
1284,15875410811,134,1782,25313
1285,15876746582,134,1782,25313
1286,15875410571,134,1782,25313
1287,15691629497,134,1782,25313
1288,15257740753,134,1782,25313
1289,15257740673,134,1782,25313
1290,15257740463,134,1782,25313
1291,15691381869,134,1782,25313
1292,15257740313,134,1782,25313
1293,15851586036,134,1782,25313
1294,15876745912,134,1782,25313
1295,15690080510,134,1782,25313
1296,15691381419,134,1782,25313
1297,15255133924,134,1782,25313
1298,15851585596,134,1782,25313
1299,15875409631,134,1782,25313
1300,15691628457,134,1782,25313
1301,15851585096,134,1782,25313
1302,15691380319,134,1782,25313
1303,15691380139,134,1782,25313
1304,15691379179,134,1782,25313
1305,15851583236,134,1782,25313
1306,15877396135,134,1782,25313
1307,15691625557,134,1782,25313
1308,15691625147,134,1782,25313
1309,15257736083,134,1782,25313
1310,15691377519,134,1782,25313
1311,15875405761,134,1782,25313
1312,15255129094,134,1782,25313
1313,15691376559,134,1782,25313
1314,15689874778,134,1782,25313
1315,15257733663,134,1782,25313
1316,15257733383,134,1782,25313
1317,15690073590,134,1782,25313
1318,15690073110,134,1782,25313
1319,15690072850,134,1782,25313
1320,15691374219,134,1782,25313
1321,15877608842,1,1,7
1322,15259200324,1,4,4
1323,15261821883,5,7,7
1324,15695449369,1,1,1
1325,15696279309,2,232,666
1326,15262910533,13,106,16177
1327,15857647786,3,3,5
1328,15696296850,1,5,112
1329,15884216412,3,62,4319
1330,15885460645,20,147,565
1331,15699970838,63,907,2974
1332,15886840122,1,109,2250
1333,15701441319,7,209,2245
1334,15887021612,11,281,717
1335,15702650537,365,4791,24726
1336,15702783357,13,1673,27160
1337,15888278351,2,2,30
