,photo_id,density_10m,density_100m,density_500m
2542,120414379,42,101,2110
2543,120414415,42,101,2110
2544,120414472,42,101,2110
2545,121220487,89,190,4106
2546,121220621,89,190,4106
2547,121220861,89,190,4106
2548,121220961,89,190,4106
2549,121221089,89,190,4106
2550,121221170,89,190,4106
2551,121221302,89,190,4106
2552,121221472,89,190,4106
2553,121221658,89,190,4106
2554,121221767,89,190,4106
2555,121221884,89,190,4106
2556,121222032,89,190,4106
2557,121222152,89,190,4106
2558,121222316,89,190,4106
2559,121222463,89,190,4106
2560,121222583,89,190,4106
2561,121222760,89,190,4106
2562,121222910,89,190,4106
2563,121223030,89,190,4106
2564,121223137,89,190,4106
2565,121223266,89,190,4106
2566,121223381,89,190,4106
2567,121223564,89,190,4106
2568,121223747,89,190,4106
2569,121223895,89,190,4106
2570,121224037,89,190,4106
2571,121224150,89,190,4106
2572,121224232,89,190,4106
2573,121224358,89,190,4106
2574,121224446,89,190,4106
2575,121224594,89,190,4106
2576,121224680,89,190,4106
2577,121224769,89,190,4106
2578,121224901,89,190,4106
2579,121224991,89,190,4106
2580,121225101,89,190,4106
2581,121225173,89,190,4106
2582,121225257,89,190,4106
2583,121225328,89,190,4106
2584,121225414,89,190,4106
2585,121225673,89,190,4106
2586,121225836,89,190,4106
2587,121225959,89,190,4106
2588,121226119,89,190,4106
2589,121226230,89,190,4106
2590,121226327,89,190,4106
2591,121226421,89,190,4106
2592,121226502,89,190,4106
2593,121226625,89,190,4106
2594,121226756,89,190,4106
2595,121226885,89,190,4106
2596,121227060,89,190,4106
2597,121227251,89,190,4106
2598,121227404,89,190,4106
2599,121227545,89,190,4106
2600,121227726,89,190,4106
2601,121227861,89,190,4106
2602,121228004,89,190,4106
2603,121228156,89,190,4106
2604,121228329,89,190,4106
2605,121228558,89,190,4106
2606,121228699,89,190,4106
2607,121229003,89,190,4106
2608,121229134,89,190,4106
2609,121229315,89,190,4106
2610,121229454,89,190,4106
2611,121229540,89,190,4106
2612,121229660,89,190,4106
2613,121229919,89,190,4106
2614,121230026,89,190,4106
2615,121230170,89,190,4106
2616,121230372,89,190,4106
2617,121230509,89,190,4106
2618,121230608,89,190,4106
2619,121230756,89,190,4106
2620,121230937,89,190,4106
2621,121231101,89,190,4106
2622,121231197,89,190,4106
2623,121231374,89,190,4106
2624,121231452,89,190,4106
2625,121231560,89,190,4106
2626,121231635,89,190,4106
2627,121231892,89,190,4106
2628,121231995,89,190,4106
2629,121232111,89,190,4106
2630,121232251,89,190,4106
2631,121232342,89,190,4106
2632,121232442,89,190,4106
2633,121235101,89,190,4106
2634,121832393,42,101,2110
2635,121832448,42,101,2110
2636,121832477,42,101,2110
2637,121832501,42,101,2110
2638,121832532,42,101,2110
2639,121832562,42,101,2110
2640,121832595,42,101,2110
2641,121832630,42,101,2110
2642,121832651,42,101,2110
2643,121832685,42,101,2110
2644,121832708,42,101,2110
2645,121832732,42,101,2110
2646,122818797,12,332,28050
2647,122818793,12,332,28050
2648,122818806,12,332,28050
2649,122818804,12,332,28050
2650,122818798,12,332,28050
2651,122818802,12,332,28050
2652,122821228,12,332,28050
2653,122821227,12,332,28050
2654,122821232,12,332,28050
2655,122821229,12,332,28050
2656,122821231,12,332,28050
2657,122821230,12,332,28050
2658,123037089,100,1752,30887
2659,123038289,100,1752,30887
2660,123043255,100,1752,30887
2661,123043617,100,1752,30887
2662,123043854,100,1752,30887
2663,123044374,100,1752,30887
2664,123044771,100,1752,30887
2665,123045077,100,1752,30887
2666,123045480,100,1752,30887
2667,123045499,100,1752,30887
2668,123046278,100,1752,30887
2669,123046414,100,1752,30887
2670,123046460,100,1752,30887
2671,123048492,2,207,7496
2672,123048519,24,922,23159
2673,123048542,24,922,23159
2674,123081645,65,1178,23220
2675,123120938,18,2302,27064
2676,123137992,65,1178,23220
2677,123148526,65,1178,23220
2678,123244510,20,5063,26908
2679,123266046,224,11288,30386
2680,123332001,3,68,3580
2681,123342496,3,68,3580
2682,123625969,6,259,4882
2683,123641498,47,4906,28592
2684,123710247,47,4906,28592
2685,123865275,737,5063,24811
2686,123865276,737,5063,24811
2687,123865274,737,5063,24811
2688,123865277,737,5063,24811
2689,123865272,7,548,24978
2690,123877359,8,762,27177
2691,124122026,44,4499,28919
2692,124122288,44,4499,28919
2693,124138719,44,4499,28919
2694,124210393,44,4499,28919
2695,124216658,22,1796,24968
2696,124236219,44,4499,28919
2697,124280277,44,4499,28919
2698,124575163,44,4499,28919
2699,124663148,44,4499,28919
2700,124667771,2,220,5804
2701,124689924,2,65,2893
2702,125026266,17,870,8316
2703,125035153,2,583,7342
2704,125042284,130,11524,30287
2705,125046059,19,879,26637
2706,125080737,7,4641,24576
2707,125195834,52,977,27462
2708,126262801,1,44,238
2709,127357141,1802,2430,10014
2710,127357140,2,2825,9878
2711,127357143,1,13,8361
2712,127357138,59,899,9693
2713,127407141,5,15,885
2714,127407206,5,15,885
2715,127407275,5,15,885
2716,127407377,5,15,885
2717,127407448,5,15,885
2718,127574975,15,321,25396
2719,127574976,15,321,25396
2720,127574974,15,321,25396
2721,127821878,199,5069,25282
2722,128053006,2,60,2157
2723,128913141,5,5,5
2724,128913138,3,3,3
2725,128913137,3,3,3
2726,128913136,1,1,1
2727,128913140,5,5,5
2728,128913139,3,3,3
2729,128916277,5,5,5
2730,128916280,5,5,5
2731,128916279,5,5,5
2732,128916282,6,7,7
2733,129106195,6,7,7
2734,129106194,6,7,7
2735,129106192,6,7,7
2736,129106191,6,7,7
2737,129106700,6,7,7
2738,130545463,6,390,1007
2739,130851826,37,37,45
2740,130851979,37,37,45
2741,130852121,37,37,45
2742,130852311,37,37,45
2743,130852411,37,37,45
2744,130852598,37,37,45
2745,130852786,37,37,45
2746,130853068,37,37,45
2747,130853340,37,37,45
2748,130853545,37,37,45
2749,130853688,37,37,45
2750,130854004,37,37,45
2751,130854214,37,37,45
2752,130854341,37,37,45
2753,130854443,37,37,45
2754,130854663,37,37,45
2755,130854818,37,37,45
2756,130854934,37,37,45
2757,130855133,37,37,45
2758,130855269,37,37,45
2759,130855498,37,37,45
2760,130855709,37,37,45
2761,130855865,37,37,45
2762,130856032,37,37,45
2763,130856179,37,37,45
2764,130856435,37,37,45
2765,130856632,37,37,45
2766,130856783,37,37,45
2767,130857014,37,37,45
2768,130857247,37,37,45
2769,130857359,37,37,45
2770,130857493,37,37,45
2771,130857632,37,37,45
2772,130857736,37,37,45
2773,130857820,37,37,45
2774,131842992,3,166,3543
2775,131843003,1,82,3187
2776,131843009,1,276,2767
2777,131843015,1,241,3329
2778,132380426,1,1,80
2779,132525396,1,75,320
2780,132525431,204,4552,31642
2781,132525455,204,4552,31642
2782,132525483,204,4552,31642
2783,132525519,204,4552,31642
2784,132525542,64,8311,30498
2785,132525560,204,4552,31642
2786,132525596,634,5024,24831
2787,132525633,243,2484,19668
2788,132525692,243,2484,19668
2789,132525733,243,2484,19668
2790,132525803,544,7858,21523
2791,132525850,544,7858,21523
2792,132525909,544,7858,21523
2793,132525984,544,7858,21523
2794,132526009,9,961,21704
2795,132526053,9,961,21704
2796,132526099,64,8311,30498
2797,132526141,1,83,21572
2798,132526186,5,197,14662
2799,132855938,6,10,329
2800,132855968,6,10,329
2801,132856000,6,10,329
2802,132856026,6,10,329
2803,132856064,6,10,329
2804,132856079,6,10,329
2805,134030144,201,5059,25063
2806,134030143,442,10598,30158
2807,134082570,4,805,26076
2808,134304397,5,191,2687
2809,134305300,20,53,8582
2810,134306633,20,53,8582
2811,134308739,20,53,8582
2812,134309678,20,53,8582
2813,134310644,20,53,8582
2814,134311632,20,53,8582
2815,134312984,20,53,8582
2816,134314144,20,53,8582
2817,134315336,20,53,8582
2818,134316607,20,53,8582
2819,134317442,20,53,8582
2820,134318331,20,53,8582
2821,134319296,20,53,8582
2822,134320069,20,53,8582
2823,134321096,20,53,8582
2824,134322070,20,53,8582
2825,134322972,20,53,8582
2826,134324043,20,53,8582
2827,134325011,20,53,8582
2828,134325883,20,53,8582
2829,134351152,7,2421,38077
2830,134351151,7,2421,38077
2831,134503171,114,114,141
2832,135075316,24,922,23159
2833,135075323,24,922,23159
2834,135077336,24,922,23159
2835,135077355,24,922,23159
2836,135077380,24,922,23159
2837,135077383,24,922,23159
2838,135078618,24,922,23159
2839,135078634,24,922,23159
2840,135078648,24,922,23159
2841,135080815,24,922,23159
2842,135080850,24,922,23159
2843,135080868,24,922,23159
2844,135080871,24,922,23159
2845,135080879,24,922,23159
2846,135081917,24,922,23159
2847,135081952,24,922,23159
2848,135081971,24,922,23159
2849,135082724,24,922,23159
2850,135084233,24,922,23159
2851,135084241,24,922,23159
2852,135085085,24,922,23159
2853,135544243,2,2,2
2854,136571580,1,1,9
2855,136722262,1,1,1
2856,137808877,16,1273,38215
2857,137821617,11,651,8064
2858,137822011,11,651,8064
2859,137822216,11,651,8064
2860,137822382,11,651,8064
2861,137822579,11,651,8064
2862,138834323,660,5093,24863
2863,139268285,4,19,49
2864,139268286,53,892,2252
2865,140656540,118,2920,24905
2866,140720367,60,1267,37933
2867,141569457,48,250,13222
2868,141569492,48,250,13222
2869,141569518,48,250,13222
2870,141591167,2,41,12331
2871,909302760,3,21,14763
2872,908448363,3,21,14763
2873,908463147,3,21,14763
2874,143369512,1,2,3
2875,143528926,2,2,2
2876,143631219,6,729,2467
2877,144168488,1,1,31
2878,144188230,1,1,59
2879,144827627,4,221,360
2880,147050242,6,729,2467
2881,147050243,8,394,5960
2882,147100267,2,131,3978
2883,147100269,2,131,3978
2884,147153894,2,20,74
2885,148236927,2,20,74
2886,148843320,7,294,28139
2887,148861287,2,77,111
2888,149007459,1109,11795,31168
2889,149007463,354,10946,30174
2890,149007461,114,4540,29816
2891,151252819,1,79,11311
2892,151726806,14,610,38087
2893,151726807,8,1254,17856
2894,151726803,8,2460,23409
2895,151726804,3,872,35432
2896,151939184,57,1766,10286
2897,151939313,133,9242,30379
2898,151939693,133,9242,30379
2899,151939898,133,9242,30379
2900,151940295,133,9242,30379
2901,151940460,133,9242,30379
2902,151940607,133,9242,30379
2903,151940780,133,9242,30379
2904,151941017,133,9242,30379
2905,151941281,133,9242,30379
2906,151941382,133,9242,30379
2907,151941545,133,9242,30379
2908,151942051,133,9242,30379
2909,151942202,133,9242,30379
2910,151942271,133,9242,30379
2911,151942399,133,9242,30379
2912,151942594,133,9242,30379
2913,151942792,133,9242,30379
2914,151942876,133,9242,30379
2915,151942941,133,9242,30379
2916,151943200,133,9242,30379
2917,151943339,133,9242,30379
2918,151943470,133,9242,30379
2919,151943554,133,9242,30379
2920,151943634,133,9242,30379
2921,151943741,133,9242,30379
2922,151943909,133,9242,30379
2923,151944048,133,9242,30379
2924,151944137,106,1272,23161
2925,151944253,106,1272,23161
2926,151944387,636,5045,24905
2927,151944523,636,5045,24905
2928,151944748,636,5045,24905
2929,151944834,636,5045,24905
2930,151944891,636,5045,24905
2931,151945030,636,5045,24905
2932,151945123,636,5045,24905
2933,151945250,636,5045,24905
2934,151945389,636,5045,24905
2935,151945497,636,5045,24905
2936,151945593,636,5045,24905
2937,151945703,636,5045,24905
2938,151945847,636,5045,24905
2939,151945996,636,5045,24905
2940,151946292,636,5045,24905
2941,151946451,636,5045,24905
2942,151946578,636,5045,24905
2943,151946897,636,5045,24905
2944,151947587,636,5045,24905
2945,151947823,13,2184,22919
2946,151948676,106,1272,23161
2947,151949639,106,1272,23161
2948,151949972,106,1272,23161
2949,151950109,106,1272,23161
2950,151950280,106,1272,23161
2951,151950427,106,1272,23161
2952,151950526,106,1272,23161
2953,151950655,106,1272,23161
2954,151950930,106,1272,23161
2955,151951201,106,1272,23161
2956,151951406,106,1272,23161
2957,151951555,106,1272,23161
2958,151951927,106,1272,23161
2959,151952064,106,1272,23161
2960,151952233,106,1272,23161
2961,151952352,106,1272,23161
2962,151952596,106,1272,23161
2963,151952727,106,1272,23161
2964,151952837,106,1272,23161
2965,151952978,106,1272,23161
2966,151953082,106,1272,23161
2967,151953261,106,1272,23161
2968,151953417,106,1272,23161
2969,151953558,106,1272,23161
2970,151953683,106,1272,23161
2971,151953821,106,1272,23161
2972,151953926,106,1272,23161
2973,151954029,106,1272,23161
2974,151954333,106,1272,23161
2975,151954405,106,1272,23161
2976,151954489,106,1272,23161
2977,151954572,106,1272,23161
2978,151954675,106,1272,23161
2979,151954829,106,1272,23161
2980,151954939,106,1272,23161
2981,151955046,106,1272,23161
2982,151955247,106,1272,23161
2983,151955381,106,1272,23161
2984,151955524,106,1272,23161
2985,151955731,106,1272,23161
2986,151955896,106,1272,23161
2987,151956037,106,1272,23161
2988,151956205,106,1272,23161
2989,151956317,106,1272,23161
2990,151956537,106,1272,23161
2991,151956660,106,1272,23161
2992,151956765,106,1272,23161
2993,151956850,106,1272,23161
2994,151956934,106,1272,23161
2995,151957055,106,1272,23161
2996,151957147,106,1272,23161
2997,151957247,106,1272,23161
2998,151957344,106,1272,23161
2999,151957476,106,1272,23161
3000,151957962,106,1272,23161
3001,151958118,106,1272,23161
3002,151958254,106,1272,23161
3003,151958559,106,1272,23161
3004,151958707,106,1272,23161
3005,151958851,106,1272,23161
3006,151959004,106,1272,23161
3007,151959095,106,1272,23161
3008,151959223,106,1272,23161
3009,151959410,106,1272,23161
3010,151959515,106,1272,23161
3011,151959641,106,1272,23161
3012,151959728,106,1272,23161
3013,151959838,106,1272,23161
3014,151959932,106,1272,23161
3015,151959993,106,1272,23161
3016,151960039,106,1272,23161
3017,151960211,106,1272,23161
3018,151960286,106,1272,23161
3019,151960394,106,1272,23161
3020,151960455,106,1272,23161
3021,151960574,106,1272,23161
3022,151960672,106,1272,23161
3023,151960776,106,1272,23161
3024,151960872,106,1272,23161
3025,151961028,106,1272,23161
3026,151961202,106,1272,23161
3027,151961320,106,1272,23161
3028,151961417,90,2094,23314
3029,151961696,636,5045,24905
3030,151961816,636,5045,24905
3031,151961908,636,5045,24905
3032,151962042,636,5045,24905
3033,151962153,636,5045,24905
3034,151962385,133,9242,30379
3035,151962564,133,9242,30379
3036,151962679,133,9242,30379
3037,151962835,133,9242,30379
3038,151963079,133,9242,30379
3039,151963134,133,9242,30379
3040,1565758837,1,9,6705
3041,152081503,1,1,2
3042,153083833,133,9242,30379
3043,153083967,133,9242,30379
3044,153084071,133,9242,30379
3045,153084143,106,1272,23161
3046,153084198,106,1272,23161
3047,153084275,106,1272,23161
3048,153084341,106,1272,23161
3049,153084428,106,1272,23161
3050,153084475,106,1272,23161
3051,153084547,106,1272,23161
3052,153084766,106,1272,23161
3053,153084863,106,1272,23161
3054,153084944,106,1272,23161
3055,153085064,106,1272,23161
3056,153085186,106,1272,23161
3057,153085273,106,1272,23161
3058,153085368,106,1272,23161
3059,153085456,106,1272,23161
3060,153085544,49,53,857
3061,153085632,49,53,857
3062,153085732,49,53,857
3063,153085800,49,53,857
3064,153085908,49,53,857
3065,153086026,49,53,857
3066,153086131,49,53,857
3067,153086419,49,53,857
3068,153086610,49,53,857
3069,153086707,49,53,857
3070,153086796,49,53,857
3071,153086994,49,53,857
3072,153087084,49,53,857
3073,153087177,49,53,857
3074,153087418,49,53,857
3075,153087517,49,53,857
3076,153087738,49,53,857
3077,153087813,49,53,857
3078,153087920,49,53,857
3079,153087992,49,53,857
3080,153088071,49,53,857
3081,153088144,49,53,857
3082,153088225,49,53,857
3083,153088358,49,53,857
3084,153088509,49,53,857
3085,153088721,49,53,857
3086,153088800,49,53,857
3087,153088904,49,53,857
3088,153088992,49,53,857
3089,153089063,49,53,857
3090,153089195,49,53,857
3091,153089346,49,53,857
3092,153089521,49,53,857
3093,153089756,49,53,857
3094,153089859,49,53,857
3095,153089984,49,53,857
3096,153090134,49,53,857
3097,153090297,49,53,857
3098,153090390,49,53,857
3099,153090491,49,53,857
3100,153090599,49,53,857
3101,153090711,49,53,857
3102,153090804,49,53,857
3103,153090863,49,53,857
3104,153090935,49,53,857
3105,153091014,49,53,857
3106,153091108,49,53,857
3107,153091160,49,53,857
3108,153091248,49,53,857
3109,153091337,1,7,949
3110,153091430,59,2026,19473
3111,153091524,59,2026,19473
3112,153091653,59,2026,19473
3113,153091709,59,2026,19473
3114,153091772,59,2026,19473
3115,153091827,59,2026,19473
3116,153091904,59,2026,19473
3117,153091981,59,2026,19473
3118,153092017,59,2026,19473
3119,153092088,59,2026,19473
3120,153092152,59,2026,19473
3121,153092255,59,2026,19473
3122,153092342,59,2026,19473
3123,153092417,59,2026,19473
3124,153092509,59,2026,19473
3125,153092584,59,2026,19473
3126,153092631,59,2026,19473
3127,153092711,59,2026,19473
3128,153092805,59,2026,19473
3129,153092868,133,9242,30379
3130,153093008,133,9242,30379
3131,153093090,133,9242,30379
3132,153093154,133,9242,30379
3133,153093237,133,9242,30379
3134,153093316,133,9242,30379
3135,153093510,133,9242,30379
3136,153093627,133,9242,30379
3137,153093710,133,9242,30379
3138,153093814,133,9242,30379
3139,153093902,133,9242,30379
3140,153094088,133,9242,30379
3141,153094195,133,9242,30379
3142,153094380,133,9242,30379
3143,153094574,133,9242,30379
3144,153094698,133,9242,30379
3145,153094829,133,9242,30379
3146,153094937,133,9242,30379
3147,153095100,133,9242,30379
3148,153095257,133,9242,30379
3149,153095338,133,9242,30379
3150,153095449,133,9242,30379
3151,153095602,133,9242,30379
3152,153095767,133,9242,30379
3153,153095930,133,9242,30379
3154,153096086,133,9242,30379
3155,153096184,133,9242,30379
3156,153096293,215,12122,30788
3157,153096386,59,2026,19473
3158,153096474,133,9242,30379
3159,153176732,4,4,325
3160,153837340,4,4,325
3161,154103341,4,4,325
3162,154143534,4,4,325
3163,154993274,7,192,3562
3164,154994693,88,173,3604
3165,154997273,26,894,11384
3166,154999762,7,5129,31124
3167,155005655,364,11950,30668
3168,155006985,364,11950,30668
3169,155008465,687,11791,30288
3170,155009955,18,2579,33170
3171,155011556,43,1594,31437
3172,155013043,43,1594,31437
3173,155014380,43,1594,31437
3174,155015748,43,1594,31437
3175,155017112,43,1594,31437
3176,155018494,88,1671,29050
3177,155019963,64,1404,28723
3178,155021349,13,2250,29444
3179,155764143,68,971,8507
3180,155764181,68,971,8507
3181,155764215,68,971,8507
3182,155764246,68,971,8507
3183,155764286,68,971,8507
3184,155764335,68,971,8507
3185,155764365,68,971,8507
3186,155764388,68,971,8507
3187,155764411,68,971,8507
3188,155764431,68,971,8507
3189,155764462,68,971,8507
3190,155764481,68,971,8507
3191,155764510,68,971,8507
3192,155764528,68,971,8507
3193,155764558,68,971,8507
3194,155764612,68,971,8507
3195,155764632,68,971,8507
3196,155764680,68,971,8507
3197,155764708,68,971,8507
3198,155764733,68,971,8507
3199,155764757,68,971,8507
3200,155764781,68,971,8507
3201,155764818,68,971,8507
3202,155764841,68,971,8507
3203,155764879,68,971,8507
3204,155764896,68,971,8507
3205,155764928,68,971,8507
3206,155764985,68,971,8507
3207,155765011,68,971,8507
3208,155765038,68,971,8507
3209,155773036,226,5086,25402
3210,155774300,651,5083,24907
3211,155775881,651,5083,24907
3212,155777308,651,5083,24907
3213,155778700,153,4793,24783
3214,155782238,86,2242,23550
3215,155783692,651,5083,24907
3216,155785191,315,9845,29955
3217,155786835,315,9845,29955
3218,155788178,315,9845,29955
3219,155789732,315,9845,29955
3220,155791313,315,9845,29955
3221,155793018,162,10924,30324
3222,155794475,687,11791,30288
3223,155795897,947,7944,21502
3224,155797387,947,7944,21502
3225,155798943,947,7944,21502
3226,155801969,6,6,283
3227,155802051,6,6,283
3228,155802066,6,6,283
3229,155802091,6,6,283
3230,155802113,6,6,283
3231,155802160,6,6,283
3232,155815319,947,7944,21502
3233,155816965,947,7944,21502
3234,155818839,947,7944,21502
3235,155820489,947,7944,21502
3236,155822109,947,7944,21502
3237,155824018,68,971,8507
3238,155824069,68,971,8507
3239,155824100,68,971,8507
3240,155824134,68,971,8507
3241,155824143,947,7944,21502
3242,155824169,68,971,8507
3243,155824211,68,971,8507
3244,155824231,68,971,8507
3245,155824284,68,971,8507
3246,155824331,68,971,8507
3247,155824396,68,971,8507
3248,155824491,68,971,8507
3249,155824553,68,971,8507
3250,155824659,68,971,8507
3251,155825984,43,2020,20653
3252,155827641,113,1641,20120
3253,155829268,46,1703,19766
3254,155830936,46,1703,19766
3255,155832450,8,1479,22775
3256,155834012,9,659,25026
3257,155839576,153,4793,24783
3258,155841573,153,4793,24783
3259,155843155,86,2757,24407
3260,155844648,9,659,25026
3261,155854164,19,100,1241
3262,155854201,19,100,1241
3263,155854216,19,100,1241
3264,155854242,19,100,1241
3265,155854268,19,100,1241
3266,155854288,19,100,1241
3267,155854307,19,100,1241
3268,155854316,19,100,1241
3269,155854336,19,100,1241
3270,155854385,19,100,1241
3271,155854405,19,100,1241
3272,155854424,19,100,1241
3273,155854465,19,100,1241
3274,155871339,23,68,17762
3275,155871375,23,68,17762
3276,155871436,23,68,17762
3277,155871467,23,68,17762
3278,155871509,23,68,17762
3279,155871541,23,68,17762
3280,155871579,23,68,17762
3281,155871608,23,68,17762
3282,155871646,23,68,17762
3283,155871676,23,68,17762
3284,155871701,23,68,17762
3285,155871748,23,68,17762
3286,155871777,23,68,17762
3287,155871873,23,68,17762
3288,155871941,23,68,17762
3289,155871977,23,68,17762
3290,155872013,23,68,17762
3291,155872092,23,68,17762
3292,155872196,23,68,17762
3293,155872222,23,68,17762
3294,155872256,23,68,17762
3295,155872308,23,68,17762
3296,155872347,23,68,17762
3297,155883987,57,97,165
3298,155884006,57,97,165
3299,155884075,57,97,165
3300,155891373,57,97,165
3301,155891404,57,97,165
3302,155891425,57,97,165
3303,155891448,57,97,165
3304,155891461,57,97,165
3305,155891487,57,97,165
3306,155891517,57,97,165
3307,155891542,57,97,165
3308,155891584,57,97,165
3309,155891610,57,97,165
3310,155891625,57,97,165
3311,155891677,57,97,165
3312,155891735,57,97,165
3313,155891770,57,97,165
3314,155891801,57,97,165
3315,155891839,57,97,165
3316,155891862,57,97,165
3317,155891880,57,97,165
3318,155891922,57,97,165
3319,155891950,57,97,165
3320,155891981,57,97,165
3321,155892032,57,97,165
3322,155892050,57,97,165
3323,155892078,57,97,165
3324,155892114,57,97,165
3325,155892153,57,97,165
3326,155892174,57,97,165
3327,155892203,57,97,165
3328,155892226,57,97,165
3329,155892247,57,97,165
3330,155892272,57,97,165
3331,155892296,57,97,165
3332,155892346,57,97,165
3333,155892401,57,97,165
3334,155892426,57,97,165
3335,155892450,57,97,165
3336,155892480,57,97,165
3337,155892501,57,97,165
3338,155892528,57,97,165
3339,155892569,57,97,165
3340,155892595,57,97,165
3341,155892626,57,97,165
3342,155892653,57,97,165
3343,155892676,57,97,165
3344,155892709,57,97,165
3345,155892740,57,97,165
3346,155892773,57,97,165
3347,156036276,355,10947,30197
3348,156036979,35,879,2996
3349,156055996,6,6,22
3350,156056013,6,6,22
3351,156056028,6,6,22
3352,156056065,6,6,22
3353,156056109,6,6,22
3354,156056171,6,6,22
3355,156082252,16,16,130
3356,156082284,16,16,130
3357,156082311,16,16,130
3358,156082328,16,16,130
3359,156082381,16,16,130
3360,156082402,16,16,130
3361,156082427,16,16,130
3362,156082439,16,16,130
3363,156082473,16,16,130
3364,156082493,16,16,130
3365,156082517,16,16,130
3366,156082539,16,16,130
3367,156082568,16,16,130
3368,156082594,16,16,130
3369,156082612,16,16,130
3370,156082628,16,16,130
3371,156094134,18,479,8667
3372,156094168,18,479,8667
3373,156094202,18,479,8667
3374,156094228,18,479,8667
3375,156094283,18,479,8667
3376,156094365,18,479,8667
3377,156094409,18,479,8667
3378,156094439,18,479,8667
3379,156094470,18,479,8667
3380,156094501,18,479,8667
3381,156094546,18,479,8667
3382,156094590,18,479,8667
3383,156094628,18,479,8667
3384,156094659,18,479,8667
3385,156094690,18,479,8667
3386,156094726,18,479,8667
3387,156100510,68,971,8507
3388,156100543,68,971,8507
3389,156100577,68,971,8507
3390,156100597,68,971,8507
3391,156100707,68,971,8507
3392,156100731,68,971,8507
3393,156100815,68,971,8507
3394,156100833,68,971,8507
3395,157442097,1,1,350
3396,157491078,1,134,3142
3397,157498065,120,1527,10955
3398,157900975,11,11,11
3399,157901402,11,11,11
3400,157901772,11,11,11
3401,157901812,11,11,11
3402,157901899,11,11,11
3403,157901994,11,11,11
3404,157902238,11,11,11
3405,157902754,11,11,11
3406,157903004,11,11,11
3407,157903211,11,11,11
3408,157903263,11,11,11
3409,158127030,1,34,55
3410,158728488,249,11999,30789
3411,158728842,486,11643,30886
3412,159591001,280,5079,25062
3413,161794740,3,6,47
3414,161794960,3,6,47
3415,161895305,1,1372,23829
3416,161992333,1,12,255
3417,162118065,2,20,193
3418,162118078,1,1,1366
3419,162556243,358,4785,24738
3420,162875954,17,318,3663
3421,163799050,345,11981,30292
3422,163799051,345,11981,30292
3423,163799053,345,11981,30292
3424,163799054,345,11981,30292
3425,164316257,1,1,1
3426,164628833,36,9868,30732
3427,164628960,35,879,2996
3428,164629020,35,879,2996
3429,164629075,35,879,2996
3430,164629395,35,879,2996
3431,165573255,70,10450,30335
3432,165787614,10,1318,35110
3433,166720908,152,1147,10567
3434,166722244,152,1147,10567
3435,166724858,152,1147,10567
3436,166741248,152,1147,10567
3437,166745774,152,1147,10567
3438,166746417,152,1147,10567
3439,166746901,152,1147,10567
3440,166748972,152,1147,10567
3441,166749241,152,1147,10567
3442,166751161,152,1147,10567
3443,166753610,9,9,12
3444,166753921,13,215,1306
3445,166754755,9,9,12
3446,166754957,13,215,1306
3447,166755357,13,215,1306
3448,166755493,13,215,1306
3449,166755972,9,9,12
3450,166756318,8,8,8
3451,166756645,9,9,12
3452,166757692,13,215,1306
3453,166757850,9,9,12
3454,166758112,9,9,12
3455,166758333,13,215,1306
3456,166758535,13,215,1306
3457,166758833,13,215,1306
3458,166759039,13,215,1306
3459,166759577,9,9,12
3460,166759858,13,215,1306
3461,166760361,9,9,12
3462,166761624,9,9,12
3463,166761784,13,215,1306
3464,166766208,4,4,169
3465,166771117,152,1147,10567
3466,166772353,152,1147,10567
3467,166772988,152,1147,10567
3468,166773207,152,1147,10567
3469,166773381,152,1147,10567
3470,166773821,152,1147,10567
3471,166774051,152,1147,10567
3472,166774192,152,1147,10567
3473,166774310,152,1147,10567
3474,166774475,152,1147,10567
3475,166774659,152,1147,10567
3476,166775459,152,1147,10567
3477,166775640,152,1147,10567
3478,166775788,152,1147,10567
3479,166775967,152,1147,10567
3480,166776164,152,1147,10567
3481,166777670,152,1147,10567
3482,166777773,152,1147,10567
3483,166777901,152,1147,10567
3484,166779553,152,1147,10567
3485,166798375,152,1147,10567
3486,166798688,152,1147,10567
3487,166800798,152,1147,10567
3488,166801287,152,1147,10567
3489,166802152,152,1147,10567
3490,166803282,152,1147,10567
3491,166805856,152,1147,10567
3492,166806453,152,1147,10567
3493,166807772,152,1147,10567
3494,166808370,152,1147,10567
3495,166809620,152,1147,10567
3496,166809942,152,1147,10567
3497,166816655,152,1147,10567
3498,166817233,152,1147,10567
3499,166818565,152,1147,10567
3500,166819110,152,1147,10567
3501,166819599,152,1147,10567
3502,166820187,152,1147,10567
3503,166821362,152,1147,10567
3504,166822204,152,1147,10567
3505,166822590,152,1147,10567
3506,166823262,152,1147,10567
3507,166823788,152,1147,10567
3508,166827683,152,1147,10567
3509,166828397,152,1147,10567
3510,166830628,152,1147,10567
3511,166983033,4,199,1007
3512,166983482,4,199,1007
3513,166994108,8,8,8
3514,166996641,8,8,8
3515,166998377,8,8,8
3516,167000397,8,8,8
3517,167000978,8,8,8
3518,167002445,8,8,8
3519,167005480,8,8,8
3520,167005772,4,199,1007
3521,167006082,4,199,1007
3522,167010557,152,1147,10567
3523,167010845,152,1147,10567
3524,167011140,152,1147,10567
3525,167016656,152,1147,10567
3526,167017113,152,1147,10567
3527,167018106,152,1147,10567
3528,167022010,152,1147,10567
